Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
24,138.40960000000118,54.421346799999974,2187.9639508724213,0.7597896616952167,403269,127495,127495,0.8499666666666666,36933,21072,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:16:09
25,138.40960000000118,56.25958719999998,2291.916949033737,0.7494986233386587,440990,147390,147390,0.9826,37721,19895,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:17:53
26,142.83940000000112,55.136421199999994,2394.944526910782,0.7315036367748771,491588,180436,180436,1.2029066666666666,50598,33046,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:19:36
27,147.03340000000105,55.344192399999926,2498.6956338882446,0.7205096605073322,538452,208869,178433,1.1895533333333332,46864,28433,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:21:20
28,156.03440000000157,58.907378000000016,2606.104001045227,0.7099438681256217,599505,244935,186066,1.24044,61053,36066,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:23:07
29,168.88100000000153,58.545654400000046,2713.2846019268036,0.7028952367176682,660886,279348,184413,1.22942,61381,34413,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:24:55
30,168.88100000000153,60.58800920000003,2822.600785970688,0.6999320219748604,744433,319146,189798,1.26532,83547,39798,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:26:44
31,168.88100000000153,60.87024520000003,2931.6918997764587,0.6987600532869662,845536,364516,195370,1.3024666666666667,101103,45370,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:28:33
32,168.88100000000153,59.59197399999998,3038.622932910919,0.6976271326086828,948332,411036,196520,1.3101333333333334,102796,46520,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:30:20
33,168.88100000000153,61.81790479999996,3148.1818339824677,0.7009748194091713,1067333,455308,194272,1.2951466666666667,119001,44272,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:32:10
34,168.88100000000153,61.936380000000014,3257.724992990494,0.7032394087515624,1176426,496441,191133,1.27422,109093,41133,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:33:59
35,168.88100000000153,60.562515199999936,3366.026605129242,0.7061165556599716,1288638,536327,189886,1.2659066666666667,112212,39886,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:35:47
36,168.88100000000153,59.525618000000065,3473.6661150455475,0.7083329747113262,1399066,576087,189760,1.2650666666666666,110428,39760,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:37:35
37,168.88100000000153,62.075478800000056,3584.846436738968,0.7096040350892803,1515336,620131,194044,1.2936266666666667,116270,44044,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:39:26
38,168.88100000000153,61.18999280000008,3694.171947002411,0.710767855680557,1631778,664018,193887,1.29258,116442,43887,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:41:16
39,232.30860000000567,62.49282600000003,3804.4380197525024,0.7133116438383922,1760135,707419,193401,1.28934,128357,43401,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:43:06
40,232.30860000000567,63.62602520000003,3916.0443348884583,0.7163609378963589,1892074,749156,191737,1.2782466666666668,131939,41737,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:44:57
41,232.30860000000567,61.83950879999999,4025.7120339870453,0.7212314494265452,2030612,784867,185711,1.2380733333333334,138538,35711,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:46:47
42,232.30860000000567,63.16412280000004,4137.182466983795,0.7260331047181896,2176473,821287,186420,1.2428,145861,36420,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:48:39
43,232.30860000000567,62.05368920000004,4247.455602884293,0.7304524636728451,2326803,858624,187337,1.2489133333333333,150330,37337,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:50:29
44,232.30860000000567,63.113700400000084,4358.2814309597015,0.7335993975147187,2482975,901672,193048,1.2869866666666667,156172,43048,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:52:20
45,232.30860000000567,64.82322920000004,4471.668547868729,0.7363011339755493,2618990,937965,186293,1.2419533333333332,136015,36293,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:54:13
46,232.30860000000567,64.95357960000014,4585.584892988205,0.7387126345893085,2761542,976775,188810,1.2587333333333333,142552,38810,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:56:07
47,232.30860000000567,66.06298080000006,4700.487940788269,0.7409774204044682,2917134,1019739,192964,1.2864266666666666,155592,42964,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:58:02
48,232.30860000000567,68.12947320000012,4817.622318029404,0.7445579863943357,3100778,1063811,194072,1.2938133333333333,183644,44072,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 01:59:59
49,232.30860000000567,67.73846720000013,4935.725085020065,0.748203885877567,3292971,1108197,194386,1.2959066666666668,192193,44386,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 02:01:57
50,232.30860000000567,64.54220720000006,5049.329521894455,0.7507520787215128,3461633,1149254,191057,1.2737133333333333,168662,41057,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 02:03:51
