Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
25,125.15320000000081,52.559027599999936,2235.9855058193207,0.769514184957103,584800,175160,114680,1.1468,48076,14680,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:12:31
26,157.80700000000115,52.26380839999997,2333.5234849452972,0.7691907962867419,621690,186549,111389,1.11389,36890,11389,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:14:09
27,157.80700000000115,54.77948839999993,2433.2250797748566,0.7701346695457899,658737,196616,110067,1.10067,37047,10067,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:15:49
28,157.80700000000115,55.762021599999954,2535.6736719608307,0.7709451331591667,708827,210599,113983,1.13983,50090,13983,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:17:31
29,157.80700000000115,57.717521600000005,2638.952348947525,0.7720663709491558,760446,224503,113904,1.13904,51619,13904,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:19:14
30,157.80700000000115,55.9721752,2740.097904920578,0.7707621580721344,806766,239946,115443,1.15443,46320,15443,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:20:56
31,157.80700000000115,56.737547199999916,2841.775280714035,0.7707312324398482,855050,254351,114405,1.14405,48284,14405,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:22:37
32,157.80700000000115,59.68352920000003,2946.3597297668457,0.7701562783147567,905244,270159,115808,1.15808,50194,15808,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:24:22
33,162.2910000000028,57.687086400000005,3049.0613639354706,0.7697180759333333,943104,282155,111996,1.11996,37860,11996,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:26:05
34,174.41000000000335,59.10282680000007,3152.73308968544,0.7677654976285466,978382,295942,113787,1.13787,35278,13787,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:27:48
35,174.41000000000335,60.721238,3257.8521847724915,0.7665009985134912,1020964,311016,115074,1.15074,42582,15074,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:29:33
36,174.41000000000335,58.44227840000006,3360.1694416999817,0.7647279633689533,1059357,325916,114900,1.149,38393,14900,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:31:16
37,174.41000000000335,59.248898800000035,3463.657940864563,0.76143702308107,1096049,343399,117483,1.17483,36692,17483,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:32:59
38,174.41000000000335,59.97873119999999,3568.933266878128,0.7572437747455034,1134542,363710,120311,1.20311,38493,20311,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:34:44
39,174.41000000000335,60.7348584,3674.3077487945557,0.7537067582355091,1172978,383301,119591,1.19591,38436,19591,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:36:30
40,174.41000000000335,61.095626400000036,3780.033660888672,0.7522430574991448,1209494,398356,115055,1.15055,36516,15055,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:38:16
41,174.41000000000335,62.01613640000004,3886.3576147556305,0.7498912589051566,1243025,414582,116226,1.16226,33531,16226,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:40:02
42,174.41000000000335,62.47972560000002,3992.496540784836,0.747228746929892,1282657,433895,119313,1.19313,39632,19313,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:41:48
43,174.41000000000335,61.73693799999999,4097.444130659103,0.7469231908384654,1326496,449451,115556,1.15556,43839,15556,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:43:33
44,174.41000000000335,63.04852720000006,4205.393112659454,0.745562534393442,1375164,469301,119850,1.1985,48668,19850,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:45:21
45,174.41000000000335,62.23114560000006,4313.045727014542,0.7452814002270243,1424747,486943,117642,1.17642,49583,17642,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:47:09
46,174.41000000000335,61.32985720000001,4420.584816932678,0.7457207853434864,1489232,507805,120862,1.20862,64485,20862,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:48:56
47,174.41000000000335,63.57313400000004,4529.360442876816,0.7475824474145891,1577929,532780,124975,1.24975,88697,24975,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:50:45
48,174.41000000000335,61.762237999999996,4635.723788738251,0.749212721059084,1686083,564390,131610,1.3161,108154,31610,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:52:31
49,182.2536000000035,62.126881600000075,4742.750227928162,0.7509204069519566,1796517,595903,131513,1.31513,110434,31513,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:54:18
50,182.2536000000035,62.11712120000004,4850.269503831863,0.7537042694196185,1926903,629674,133771,1.33771,130386,33771,True,complex,maximum_cache,True,True,True,128,100000,0.1,0,2025-06-22 14:56:06
