Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
15,144.6346,52.416054,1396.477253,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:34
16,162.674,53.8696304,1499.552348,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:36
17,162.674,54.1598752,1602.160872,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:37
18,162.674,53.5780624,1706.604623,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:39
19,162.674,54.8972384,1811.801629,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:41
20,179.8138,57.012632,1919.674348,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:43
21,179.8138,56.9105424,2025.617258,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:45
22,179.8138,57.7073704,2133.231414,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:46
23,179.8138,57.3771424,2241.098152,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:48
24,179.8138,58.3111844,2348.73819,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:50
25,179.8138,62.6006912,2460.651609,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:52
26,199.1912,62.2880188,2573.113303,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:54
27,199.1912,59.6847792,2682.98281,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:55
28,199.1912,60.9296512,2793.689487,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:57
29,199.1912,61.3002336,2904.558917,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 17:59
30,199.1912,59.1334184,3013.210962,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:01
31,199.1912,60.4206232,3123.278416,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:03
32,199.1912,61.8669504,3234.652986,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:05
33,199.1912,60.2284104,3343.876247,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:06
34,199.1912,62.3679584,3454.99897,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:08
35,199.1912,61.784148,3566.64068,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:10
36,199.1912,61.4431848,3677.646138,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:12
37,200.9926,63.146754,3789.31666,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:14
38,200.9926,65.4743664,3904.687648,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:16
39,200.9926,66.5693136,4019.589831,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:18
40,203.6932,63.5816136,4132.149829,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:20
41,203.6932,63.6636464,4244.494176,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:22
42,203.6932,64.8826936,4358.736759,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:23
43,203.6932,66.6263832,4475.651627,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:25
44,203.6932,70.1041836,4595.377705,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:27
45,203.6932,68.084206,4712.481019,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:29
46,240.039,69.644358,4831.093142,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:31
47,240.039,69.1357708,4949.876671,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:33
48,240.039,71.0188856,5069.312038,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:35
49,240.039,68.3086508,5185.420471,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:37
50,240.039,68.5970224,5301.236257,0,0,0,0,0,0,0,FALSE,complex,none,FALSE,FALSE,FALSE,128,100000,0.1,0,6/22/2025 18:39
