Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
29,190.0984000000029,56.99610839999997,2741.899568080902,0.7593476488344352,490796,155543,155543,1.0369533333333334,31015,7827,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-22 23:57:41
30,190.0984000000029,56.63771319999999,2844.5736830234528,0.7599907422831476,515542,162811,157268,1.0484533333333332,24746,7268,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-22 23:59:24
31,190.0984000000029,58.27103879999997,2949.905977010727,0.7619142608443348,546195,170677,157866,1.05244,30653,7866,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:01:09
32,190.0984000000029,60.90205840000003,3058.0277049541473,0.7639693551841771,584953,180723,160046,1.0669733333333333,38758,10046,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:02:57
33,190.0984000000029,58.49960039999999,3164.619521856308,0.766281723684537,617761,188419,157696,1.0513066666666666,32808,7696,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:04:44
34,190.0984000000029,61.6508424,3272.7581589221954,0.7679845331609592,655825,198131,159712,1.0647466666666667,38064,9712,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:06:32
35,190.0984000000029,60.441830800000005,3380.3011610507965,0.7682379894701306,703169,212132,164001,1.09334,47344,14001,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:08:20
36,190.0984000000029,59.912397200000036,3486.976129055023,0.7709632539487683,753632,223888,161756,1.0783733333333334,50463,11756,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:10:06
37,190.0984000000029,60.208972399999965,3594.02481007576,0.7717170524669704,797487,235906,162018,1.08012,43855,12018,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:11:53
38,190.0984000000029,62.99138640000005,3704.2265870571136,0.7722789397132266,835205,246276,160370,1.0691333333333333,37718,10370,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:13:44
39,190.0984000000029,61.354379200000025,3811.645133972168,0.772092794133688,877712,259084,162808,1.0853866666666667,42507,12808,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:15:31
40,190.0984000000029,65.00145280000007,3922.8394091129303,0.7722687641800928,914272,269606,160522,1.0701466666666666,36560,10522,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:17:22
41,190.0984000000029,68.78126200000005,4039.1078679561615,0.7730888363932209,946437,277791,158185,1.0545666666666667,32165,8185,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:19:18
42,190.0984000000029,67.89730440000001,4154.486772060394,0.7720861882451917,985646,290955,163164,1.08776,39209,13164,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:21:14
43,190.0984000000029,64.83101280000007,4267.618930101395,0.7707764761261569,1028306,305811,164856,1.09904,42660,14856,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:23:07
44,190.0984000000029,64.06293440000007,4379.617857217789,0.7715317779245026,1084391,321113,165302,1.1020133333333333,56085,15302,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:24:59
45,190.0984000000029,66.92596840000002,4494.515874862671,0.7735608606467944,1152099,337246,166133,1.1075533333333334,67708,16133,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:26:54
46,190.0984000000029,67.00182840000001,4610.062299013138,0.7757837490383447,1226210,354398,167152,1.1143466666666666,74111,17152,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:28:49
47,190.0984000000029,64.57650400000009,4721.861409187317,0.7774916534415034,1308541,374488,170090,1.1339333333333332,82331,20090,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:30:41
48,190.0984000000029,67.9647484000001,4837.10759305954,0.779328161334206,1395518,395150,170662,1.1377466666666667,86977,20662,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:32:36
49,190.0984000000029,66.80042200000014,4951.632771015167,0.7807521522620298,1476610,414656,169506,1.13004,81092,19506,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:34:31
50,190.0984000000029,67.01453840000006,5068.002647161484,0.7821725812202489,1577269,439254,174598,1.1639866666666667,100659,24598,True,complex,maximum_cache,True,True,True,128,150000,0.1,0,2025-06-23 00:36:27
